Name;DataType;Length;Coding;Address
CMD_P_BUSTER.P2.PARAMETRI_ING.PARAMETRI_MOT.MAX_COPPIA;Real;4;IEEE754;%DB2000.DBD25284
CMD_P_BUSTER.P2.PARAMETRI_ING.PARAMETRI_MOT.GIRI_MOTORE_MAX;Real;4;IEEE754;%DB2000.DBD25288
CMD_P_BUSTER.P2.PARAMETRI_ING.PARAMETRI_MOT.RAPPORTO_RIDUZIONE;Real;4;IEEE754;%DB2000.DBD25292
CMD_P_BUSTER.P2.PARAMETRI_ING.PARAMETRI_MOT.VELOCITA_INVERTER;Real;4;IEEE754;%DB2000.DBD25296
CMD_P_BUSTER.P2.PARAMETRI_OUT.REALE_VELOCITA;Real;4;IEEE754;%DB2000.DBD25300
CMD_P_BUSTER.P2.PARAMETRI_OUT.REALE_CORRENTE;Real;4;IEEE754;%DB2000.DBD25304
CMD_P_BUSTER.P2.PARAMETRI_OUT.REALE_CORRENTE_PERCENTUALE;Real;4;IEEE754;%DB2000.DBD25308
CMD_P_BUSTER.P2.PARAMETRI_OUT.REALE_COPPIA;Real;4;IEEE754;%DB2000.DBD25312
CMD_P_BUSTER.P2.PARAMETRI_OUT.IN_RUN;Bool;1;Binary;%DB2000.DBX25316.0
CMD_P_BUSTER.P2.PARAMETRI_OUT.ANOMALIA_ATTIVA;Bool;1;Binary;%DB2000.DBX25316.1
CMD_P_BUSTER.P2.PARAMETRI_OUT.AVVISO_ATTIVO;Bool;1;Binary;%DB2000.DBX25316.2
CMD_P_BUSTER.P2.SET_ALLARMI.SET_AMPER_ALLARME;Real;4;IEEE754;%DB2000.DBD25318
CMD_P_BUSTER.P2.SET_ALLARMI.TEMPO_FILTRO_AMP;Real;4;IEEE754;%DB2000.DBD25322
CMD_P_BUSTER.P2.SET_ALLARMI.OUT.ALLA_MAX_AMP;Bool;1;Binary;%DB2000.DBX25326.0
CMD_AT_VIB.AT1.SET_ALL.SET_V_RMS_TOT;Real;4;IEEE754;%DB2000.DBD25328
CMD_AT_VIB.AT1.SET_ALL.SET_TEMP;Real;4;IEEE754;%DB2000.DBD25332
CMD_AT_VIB.AT1.OUT.AT.VALORE_X;Real;4;IEEE754;%DB2000.DBD25336
CMD_AT_VIB.AT1.OUT.AT.VALORE_Y;Real;4;IEEE754;%DB2000.DBD25340
CMD_AT_VIB.AT1.OUT.AT.VALORE_Z;Real;4;IEEE754;%DB2000.DBD25344
CMD_AT_VIB.AT1.OUT.AT.ALORE_PICCO_X;Real;4;IEEE754;%DB2000.DBD25348
CMD_AT_VIB.AT1.OUT.AT.ALORE_PICCO_Y;Real;4;IEEE754;%DB2000.DBD25352
CMD_AT_VIB.AT1.OUT.AT.ALORE_PICCO_Z;Real;4;IEEE754;%DB2000.DBD25356
CMD_AT_VIB.AT1.OUT.AT.TEMPERATURA;Real;4;IEEE754;%DB2000.DBD25360
CMD_AT_VIB.AT1.OUT.TEMP;Real;4;IEEE754;%DB2000.DBD25364
CMD_AT_VIB.AT1.OUT.REAL_V-RMS_TOT;Real;4;IEEE754;%DB2000.DBD25368
CMD_AT_VIB.AT1.OUT.ALL_RMS_TOP;Bool;1;Binary;%DB2000.DBX25372.0
CMD_AT_VIB.AT1.OUT.ALL_TEMP;Bool;1;Binary;%DB2000.DBX25372.1
CMD_AT_VIB.AT2.SET_ALL.SET_V_RMS_TOT;Real;4;IEEE754;%DB2000.DBD25374
CMD_AT_VIB.AT2.SET_ALL.SET_TEMP;Real;4;IEEE754;%DB2000.DBD25378
CMD_AT_VIB.AT2.OUT.AT.VALORE_X;Real;4;IEEE754;%DB2000.DBD25382
CMD_AT_VIB.AT2.OUT.AT.VALORE_Y;Real;4;IEEE754;%DB2000.DBD25386
CMD_AT_VIB.AT2.OUT.AT.VALORE_Z;Real;4;IEEE754;%DB2000.DBD25390
CMD_AT_VIB.AT2.OUT.AT.ALORE_PICCO_X;Real;4;IEEE754;%DB2000.DBD25394
CMD_AT_VIB.AT2.OUT.AT.ALORE_PICCO_Y;Real;4;IEEE754;%DB2000.DBD25398
CMD_AT_VIB.AT2.OUT.AT.ALORE_PICCO_Z;Real;4;IEEE754;%DB2000.DBD25402
CMD_AT_VIB.AT2.OUT.AT.TEMPERATURA;Real;4;IEEE754;%DB2000.DBD25406
CMD_AT_VIB.AT2.OUT.TEMP;Real;4;IEEE754;%DB2000.DBD25410
CMD_AT_VIB.AT2.OUT.REAL_V-RMS_TOT;Real;4;IEEE754;%DB2000.DBD25414
CMD_AT_VIB.AT2.OUT.ALL_RMS_TOP;Bool;1;Binary;%DB2000.DBX25418.0
CMD_AT_VIB.AT2.OUT.ALL_TEMP;Bool;1;Binary;%DB2000.DBX25418.1
CMD_AT_VIB.AT3.SET_ALL.SET_V_RMS_TOT;Real;4;IEEE754;%DB2000.DBD25420
CMD_AT_VIB.AT3.SET_ALL.SET_TEMP;Real;4;IEEE754;%DB2000.DBD25424
CMD_AT_VIB.AT3.OUT.AT.VALORE_X;Real;4;IEEE754;%DB2000.DBD25428
CMD_AT_VIB.AT3.OUT.AT.VALORE_Y;Real;4;IEEE754;%DB2000.DBD25432
CMD_AT_VIB.AT3.OUT.AT.VALORE_Z;Real;4;IEEE754;%DB2000.DBD25436
CMD_AT_VIB.AT3.OUT.AT.ALORE_PICCO_X;Real;4;IEEE754;%DB2000.DBD25440
CMD_AT_VIB.AT3.OUT.AT.ALORE_PICCO_Y;Real;4;IEEE754;%DB2000.DBD25444
CMD_AT_VIB.AT3.OUT.AT.ALORE_PICCO_Z;Real;4;IEEE754;%DB2000.DBD25448
CMD_AT_VIB.AT3.OUT.AT.TEMPERATURA;Real;4;IEEE754;%DB2000.DBD25452
CMD_AT_VIB.AT3.OUT.TEMP;Real;4;IEEE754;%DB2000.DBD25456
CMD_AT_VIB.AT3.OUT.REAL_V-RMS_TOT;Real;4;IEEE754;%DB2000.DBD25460
CMD_AT_VIB.AT3.OUT.ALL_RMS_TOP;Bool;1;Binary;%DB2000.DBX25464.0
CMD_AT_VIB.AT3.OUT.ALL_TEMP;Bool;1;Binary;%DB2000.DBX25464.1
CMD_AT_VIB.AT4.SET_ALL.SET_V_RMS_TOT;Real;4;IEEE754;%DB2000.DBD25466
CMD_AT_VIB.AT4.SET_ALL.SET_TEMP;Real;4;IEEE754;%DB2000.DBD25470
CMD_AT_VIB.AT4.OUT.AT.VALORE_X;Real;4;IEEE754;%DB2000.DBD25474
CMD_AT_VIB.AT4.OUT.AT.VALORE_Y;Real;4;IEEE754;%DB2000.DBD25478
CMD_AT_VIB.AT4.OUT.AT.VALORE_Z;Real;4;IEEE754;%DB2000.DBD25482
CMD_AT_VIB.AT4.OUT.AT.ALORE_PICCO_X;Real;4;IEEE754;%DB2000.DBD25486
CMD_AT_VIB.AT4.OUT.AT.ALORE_PICCO_Y;Real;4;IEEE754;%DB2000.DBD25490
CMD_AT_VIB.AT4.OUT.AT.ALORE_PICCO_Z;Real;4;IEEE754;%DB2000.DBD25494
CMD_AT_VIB.AT4.OUT.AT.TEMPERATURA;Real;4;IEEE754;%DB2000.DBD25498
CMD_AT_VIB.AT4.OUT.TEMP;Real;4;IEEE754;%DB2000.DBD25502
CMD_AT_VIB.AT4.OUT.REAL_V-RMS_TOT;Real;4;IEEE754;%DB2000.DBD25506
CMD_AT_VIB.AT4.OUT.ALL_RMS_TOP;Bool;1;Binary;%DB2000.DBX25510.0
CMD_AT_VIB.AT4.OUT.ALL_TEMP;Bool;1;Binary;%DB2000.DBX25510.1
CMD_AT_VIB.AT5.SET_ALL.SET_V_RMS_TOT;Real;4;IEEE754;%DB2000.DBD25512
CMD_AT_VIB.AT5.SET_ALL.SET_TEMP;Real;4;IEEE754;%DB2000.DBD25516
CMD_AT_VIB.AT5.OUT.AT.VALORE_X;Real;4;IEEE754;%DB2000.DBD25520
CMD_AT_VIB.AT5.OUT.AT.VALORE_Y;Real;4;IEEE754;%DB2000.DBD25524
CMD_AT_VIB.AT5.OUT.AT.VALORE_Z;Real;4;IEEE754;%DB2000.DBD25528
CMD_AT_VIB.AT5.OUT.AT.ALORE_PICCO_X;Real;4;IEEE754;%DB2000.DBD25532
CMD_AT_VIB.AT5.OUT.AT.ALORE_PICCO_Y;Real;4;IEEE754;%DB2000.DBD25536
CMD_AT_VIB.AT5.OUT.AT.ALORE_PICCO_Z;Real;4;IEEE754;%DB2000.DBD25540
CMD_AT_VIB.AT5.OUT.AT.TEMPERATURA;Real;4;IEEE754;%DB2000.DBD25544
CMD_AT_VIB.AT5.OUT.TEMP;Real;4;IEEE754;%DB2000.DBD25548
CMD_AT_VIB.AT5.OUT.REAL_V-RMS_TOT;Real;4;IEEE754;%DB2000.DBD25552
CMD_AT_VIB.AT5.OUT.ALL_RMS_TOP;Bool;1;Binary;%DB2000.DBX25556.0
CMD_AT_VIB.AT5.OUT.ALL_TEMP;Bool;1;Binary;%DB2000.DBX25556.1
CMD_AT_VIB.AT6.SET_ALL.SET_V_RMS_TOT;Real;4;IEEE754;%DB2000.DBD25558
CMD_AT_VIB.AT6.SET_ALL.SET_TEMP;Real;4;IEEE754;%DB2000.DBD25562
CMD_AT_VIB.AT6.OUT.AT.VALORE_X;Real;4;IEEE754;%DB2000.DBD25566
CMD_AT_VIB.AT6.OUT.AT.VALORE_Y;Real;4;IEEE754;%DB2000.DBD25570
CMD_AT_VIB.AT6.OUT.AT.VALORE_Z;Real;4;IEEE754;%DB2000.DBD25574
CMD_AT_VIB.AT6.OUT.AT.ALORE_PICCO_X;Real;4;IEEE754;%DB2000.DBD25578
CMD_AT_VIB.AT6.OUT.AT.ALORE_PICCO_Y;Real;4;IEEE754;%DB2000.DBD25582
CMD_AT_VIB.AT6.OUT.AT.ALORE_PICCO_Z;Real;4;IEEE754;%DB2000.DBD25586
CMD_AT_VIB.AT6.OUT.AT.TEMPERATURA;Real;4;IEEE754;%DB2000.DBD25590
CMD_AT_VIB.AT6.OUT.TEMP;Real;4;IEEE754;%DB2000.DBD25594
CMD_AT_VIB.AT6.OUT.REAL_V-RMS_TOT;Real;4;IEEE754;%DB2000.DBD25598
CMD_AT_VIB.AT6.OUT.ALL_RMS_TOP;Bool;1;Binary;%DB2000.DBX25602.0
CMD_AT_VIB.AT6.OUT.ALL_TEMP;Bool;1;Binary;%DB2000.DBX25602.1
CMD_AT_VIB.AT7.SET_ALL.SET_V_RMS_TOT;Real;4;IEEE754;%DB2000.DBD25604
CMD_AT_VIB.AT7.SET_ALL.SET_TEMP;Real;4;IEEE754;%DB2000.DBD25608
CMD_AT_VIB.AT7.OUT.AT.VALORE_X;Real;4;IEEE754;%DB2000.DBD25612
CMD_AT_VIB.AT7.OUT.AT.VALORE_Y;Real;4;IEEE754;%DB2000.DBD25616
CMD_AT_VIB.AT7.OUT.AT.VALORE_Z;Real;4;IEEE754;%DB2000.DBD25620
CMD_AT_VIB.AT7.OUT.AT.ALORE_PICCO_X;Real;4;IEEE754;%DB2000.DBD25624
CMD_AT_VIB.AT7.OUT.AT.ALORE_PICCO_Y;Real;4;IEEE754;%DB2000.DBD25628
CMD_AT_VIB.AT7.OUT.AT.ALORE_PICCO_Z;Real;4;IEEE754;%DB2000.DBD25632
CMD_AT_VIB.AT7.OUT.AT.TEMPERATURA;Real;4;IEEE754;%DB2000.DBD25636
CMD_AT_VIB.AT7.OUT.TEMP;Real;4;IEEE754;%DB2000.DBD25640
CMD_AT_VIB.AT7.OUT.REAL_V-RMS_TOT;Real;4;IEEE754;%DB2000.DBD25644
CMD_AT_VIB.AT7.OUT.ALL_RMS_TOP;Bool;1;Binary;%DB2000.DBX25648.0
CMD_AT_VIB.AT7.OUT.ALL_TEMP;Bool;1;Binary;%DB2000.DBX25648.1
CMD_AT_VIB.AT8.SET_ALL.SET_V_RMS_TOT;Real;4;IEEE754;%DB2000.DBD25650
CMD_AT_VIB.AT8.SET_ALL.SET_TEMP;Real;4;IEEE754;%DB2000.DBD25654
CMD_AT_VIB.AT8.OUT.AT.VALORE_X;Real;4;IEEE754;%DB2000.DBD25658
CMD_AT_VIB.AT8.OUT.AT.VALORE_Y;Real;4;IEEE754;%DB2000.DBD25662
CMD_AT_VIB.AT8.OUT.AT.VALORE_Z;Real;4;IEEE754;%DB2000.DBD25666
CMD_AT_VIB.AT8.OUT.AT.ALORE_PICCO_X;Real;4;IEEE754;%DB2000.DBD25670
CMD_AT_VIB.AT8.OUT.AT.ALORE_PICCO_Y;Real;4;IEEE754;%DB2000.DBD25674
CMD_AT_VIB.AT8.OUT.AT.ALORE_PICCO_Z;Real;4;IEEE754;%DB2000.DBD25678
CMD_AT_VIB.AT8.OUT.AT.TEMPERATURA;Real;4;IEEE754;%DB2000.DBD25682
CMD_AT_VIB.AT8.OUT.TEMP;Real;4;IEEE754;%DB2000.DBD25686
CMD_AT_VIB.AT8.OUT.REAL_V-RMS_TOT;Real;4;IEEE754;%DB2000.DBD25690
CMD_AT_VIB.AT8.OUT.ALL_RMS_TOP;Bool;1;Binary;%DB2000.DBX25694.0
CMD_AT_VIB.AT8.OUT.ALL_TEMP;Bool;1;Binary;%DB2000.DBX25694.1
CMD_AT_VIB.AT9.SET_ALL.SET_V_RMS_TOT;Real;4;IEEE754;%DB2000.DBD25696
CMD_AT_VIB.AT9.SET_ALL.SET_TEMP;Real;4;IEEE754;%DB2000.DBD25700
CMD_AT_VIB.AT9.OUT.AT.VALORE_X;Real;4;IEEE754;%DB2000.DBD25704
CMD_AT_VIB.AT9.OUT.AT.VALORE_Y;Real;4;IEEE754;%DB2000.DBD25708
CMD_AT_VIB.AT9.OUT.AT.VALORE_Z;Real;4;IEEE754;%DB2000.DBD25712
CMD_AT_VIB.AT9.OUT.AT.ALORE_PICCO_X;Real;4;IEEE754;%DB2000.DBD25716
CMD_AT_VIB.AT9.OUT.AT.ALORE_PICCO_Y;Real;4;IEEE754;%DB2000.DBD25720
CMD_AT_VIB.AT9.OUT.AT.ALORE_PICCO_Z;Real;4;IEEE754;%DB2000.DBD25724
CMD_AT_VIB.AT9.OUT.AT.TEMPERATURA;Real;4;IEEE754;%DB2000.DBD25728
CMD_AT_VIB.AT9.OUT.TEMP;Real;4;IEEE754;%DB2000.DBD25732
CMD_AT_VIB.AT9.OUT.REAL_V-RMS_TOT;Real;4;IEEE754;%DB2000.DBD25736
CMD_AT_VIB.AT9.OUT.ALL_RMS_TOP;Bool;1;Binary;%DB2000.DBX25740.0
CMD_AT_VIB.AT9.OUT.ALL_TEMP;Bool;1;Binary;%DB2000.DBX25740.1
CMD_AT_VIB.AT10.SET_ALL.SET_V_RMS_TOT;Real;4;IEEE754;%DB2000.DBD25742
CMD_AT_VIB.AT10.SET_ALL.SET_TEMP;Real;4;IEEE754;%DB2000.DBD25746
CMD_AT_VIB.AT10.OUT.AT.VALORE_X;Real;4;IEEE754;%DB2000.DBD25750
CMD_AT_VIB.AT10.OUT.AT.VALORE_Y;Real;4;IEEE754;%DB2000.DBD25754
CMD_AT_VIB.AT10.OUT.AT.VALORE_Z;Real;4;IEEE754;%DB2000.DBD25758
CMD_AT_VIB.AT10.OUT.AT.ALORE_PICCO_X;Real;4;IEEE754;%DB2000.DBD25762
CMD_AT_VIB.AT10.OUT.AT.ALORE_PICCO_Y;Real;4;IEEE754;%DB2000.DBD25766
CMD_AT_VIB.AT10.OUT.AT.ALORE_PICCO_Z;Real;4;IEEE754;%DB2000.DBD25770
CMD_AT_VIB.AT10.OUT.AT.TEMPERATURA;Real;4;IEEE754;%DB2000.DBD25774
CMD_AT_VIB.AT10.OUT.TEMP;Real;4;IEEE754;%DB2000.DBD25778
CMD_AT_VIB.AT10.OUT.REAL_V-RMS_TOT;Real;4;IEEE754;%DB2000.DBD25782
CMD_AT_VIB.AT10.OUT.ALL_RMS_TOP;Bool;1;Binary;%DB2000.DBX25786.0
CMD_AT_VIB.AT10.OUT.ALL_TEMP;Bool;1;Binary;%DB2000.DBX25786.1
CMD_AT_VIB.AT11.SET_ALL.SET_V_RMS_TOT;Real;4;IEEE754;%DB2000.DBD25788
CMD_AT_VIB.AT11.SET_ALL.SET_TEMP;Real;4;IEEE754;%DB2000.DBD25792
CMD_AT_VIB.AT11.OUT.AT.VALORE_X;Real;4;IEEE754;%DB2000.DBD25796
CMD_AT_VIB.AT11.OUT.AT.VALORE_Y;Real;4;IEEE754;%DB2000.DBD25800
CMD_AT_VIB.AT11.OUT.AT.VALORE_Z;Real;4;IEEE754;%DB2000.DBD25804
CMD_AT_VIB.AT11.OUT.AT.ALORE_PICCO_X;Real;4;IEEE754;%DB2000.DBD25808
CMD_AT_VIB.AT11.OUT.AT.ALORE_PICCO_Y;Real;4;IEEE754;%DB2000.DBD25812
CMD_AT_VIB.AT11.OUT.AT.ALORE_PICCO_Z;Real;4;IEEE754;%DB2000.DBD25816
CMD_AT_VIB.AT11.OUT.AT.TEMPERATURA;Real;4;IEEE754;%DB2000.DBD25820
CMD_AT_VIB.AT11.OUT.TEMP;Real;4;IEEE754;%DB2000.DBD25824
CMD_AT_VIB.AT11.OUT.REAL_V-RMS_TOT;Real;4;IEEE754;%DB2000.DBD25828
CMD_AT_VIB.AT11.OUT.ALL_RMS_TOP;Bool;1;Binary;%DB2000.DBX25832.0
CMD_AT_VIB.AT11.OUT.ALL_TEMP;Bool;1;Binary;%DB2000.DBX25832.1
CMD_AT_VIB.AT12.SET_ALL.SET_V_RMS_TOT;Real;4;IEEE754;%DB2000.DBD25834
CMD_AT_VIB.AT12.SET_ALL.SET_TEMP;Real;4;IEEE754;%DB2000.DBD25838
CMD_AT_VIB.AT12.OUT.AT.VALORE_X;Real;4;IEEE754;%DB2000.DBD25842
CMD_AT_VIB.AT12.OUT.AT.VALORE_Y;Real;4;IEEE754;%DB2000.DBD25846
CMD_AT_VIB.AT12.OUT.AT.VALORE_Z;Real;4;IEEE754;%DB2000.DBD25850
CMD_AT_VIB.AT12.OUT.AT.ALORE_PICCO_X;Real;4;IEEE754;%DB2000.DBD25854
CMD_AT_VIB.AT12.OUT.AT.ALORE_PICCO_Y;Real;4;IEEE754;%DB2000.DBD25858
CMD_AT_VIB.AT12.OUT.AT.ALORE_PICCO_Z;Real;4;IEEE754;%DB2000.DBD25862
CMD_AT_VIB.AT12.OUT.AT.TEMPERATURA;Real;4;IEEE754;%DB2000.DBD25866
CMD_AT_VIB.AT12.OUT.TEMP;Real;4;IEEE754;%DB2000.DBD25870
CMD_AT_VIB.AT12.OUT.REAL_V-RMS_TOT;Real;4;IEEE754;%DB2000.DBD25874
CMD_AT_VIB.AT12.OUT.ALL_RMS_TOP;Bool;1;Binary;%DB2000.DBX25878.0
CMD_AT_VIB.AT12.OUT.ALL_TEMP;Bool;1;Binary;%DB2000.DBX25878.1
CMD_AT_VIB.AT13.SET_ALL.SET_V_RMS_TOT;Real;4;IEEE754;%DB2000.DBD25880
CMD_AT_VIB.AT13.SET_ALL.SET_TEMP;Real;4;IEEE754;%DB2000.DBD25884
CMD_AT_VIB.AT13.OUT.AT.VALORE_X;Real;4;IEEE754;%DB2000.DBD25888
CMD_AT_VIB.AT13.OUT.AT.VALORE_Y;Real;4;IEEE754;%DB2000.DBD25892
CMD_AT_VIB.AT13.OUT.AT.VALORE_Z;Real;4;IEEE754;%DB2000.DBD25896
CMD_AT_VIB.AT13.OUT.AT.ALORE_PICCO_X;Real;4;IEEE754;%DB2000.DBD25900
CMD_AT_VIB.AT13.OUT.AT.ALORE_PICCO_Y;Real;4;IEEE754;%DB2000.DBD25904
CMD_AT_VIB.AT13.OUT.AT.ALORE_PICCO_Z;Real;4;IEEE754;%DB2000.DBD25908
CMD_AT_VIB.AT13.OUT.AT.TEMPERATURA;Real;4;IEEE754;%DB2000.DBD25912
CMD_AT_VIB.AT13.OUT.TEMP;Real;4;IEEE754;%DB2000.DBD25916
CMD_AT_VIB.AT13.OUT.REAL_V-RMS_TOT;Real;4;IEEE754;%DB2000.DBD25920
CMD_AT_VIB.AT13.OUT.ALL_RMS_TOP;Bool;1;Binary;%DB2000.DBX25924.0
CMD_AT_VIB.AT13.OUT.ALL_TEMP;Bool;1;Binary;%DB2000.DBX25924.1
CMD_AT_VIB.AT14.SET_ALL.SET_V_RMS_TOT;Real;4;IEEE754;%DB2000.DBD25926
CMD_AT_VIB.AT14.SET_ALL.SET_TEMP;Real;4;IEEE754;%DB2000.DBD25930
CMD_AT_VIB.AT14.OUT.AT.VALORE_X;Real;4;IEEE754;%DB2000.DBD25934
CMD_AT_VIB.AT14.OUT.AT.VALORE_Y;Real;4;IEEE754;%DB2000.DBD25938
CMD_AT_VIB.AT14.OUT.AT.VALORE_Z;Real;4;IEEE754;%DB2000.DBD25942
CMD_AT_VIB.AT14.OUT.AT.ALORE_PICCO_X;Real;4;IEEE754;%DB2000.DBD25946
CMD_AT_VIB.AT14.OUT.AT.ALORE_PICCO_Y;Real;4;IEEE754;%DB2000.DBD25950
CMD_AT_VIB.AT14.OUT.AT.ALORE_PICCO_Z;Real;4;IEEE754;%DB2000.DBD25954
CMD_AT_VIB.AT14.OUT.AT.TEMPERATURA;Real;4;IEEE754;%DB2000.DBD25958
CMD_AT_VIB.AT14.OUT.TEMP;Real;4;IEEE754;%DB2000.DBD25962
CMD_AT_VIB.AT14.OUT.REAL_V-RMS_TOT;Real;4;IEEE754;%DB2000.DBD25966
CMD_AT_VIB.AT14.OUT.ALL_RMS_TOP;Bool;1;Binary;%DB2000.DBX25970.0
CMD_AT_VIB.AT14.OUT.ALL_TEMP;Bool;1;Binary;%DB2000.DBX25970.1
CMD_INDUSTRIAL_FRIGOR.TERMO_PROMIX.START_STOP;Bool;1;Binary;%DB2000.DBX25972.0
CMD_INDUSTRIAL_FRIGOR.TERMO_PROMIX.SETTEMP;Real;4;IEEE754;%DB2000.DBD25974
CMD_INDUSTRIAL_FRIGOR.TERMO_PROMIX.REALE_TEMP;Real;4;IEEE754;%DB2000.DBD25978
CMD_INDUSTRIAL_FRIGOR.TERMO_PROMIX.ALLARME;Bool;1;Binary;%DB2000.DBX25982.0
CMD_INDUSTRIAL_FRIGOR.TERMO_PROMIX.PERCENTUALE_RISCALDO;Int;2;Binary;%DB2000.DBW25984
CMD_INDUSTRIAL_FRIGOR.TERMO_LABBRA.START_STOP;Bool;1;Binary;%DB2000.DBX25986.0
CMD_INDUSTRIAL_FRIGOR.TERMO_LABBRA.SETTEMP;Real;4;IEEE754;%DB2000.DBD25988
CMD_INDUSTRIAL_FRIGOR.TERMO_LABBRA.REALE_TEMP;Real;4;IEEE754;%DB2000.DBD25992
CMD_INDUSTRIAL_FRIGOR.TERMO_LABBRA.ALLARME;Bool;1;Binary;%DB2000.DBX25996.0
CMD_INDUSTRIAL_FRIGOR.TERMO_LABBRA.PERCENTUALE_RISCALDO;Int;2;Binary;%DB2000.DBW25998
CMD_WPL_MELT.ON_OFF;Bool;1;Binary;%DB2000.DBX26000.0
CMD_WPL_MELT.CMD_1;Bool;1;Binary;%DB2000.DBX26000.1
CMD_WPL_MELT.CMD_2;Bool;1;Binary;%DB2000.DBX26000.2
CMD_WPL_MELT.CMD_3;Bool;1;Binary;%DB2000.DBX26000.3
CMD_WPL_MELT.CMD_4;Bool;1;Binary;%DB2000.DBX26000.4
CMD_WPL_MELT.SET_MELT;Real;4;IEEE754;%DB2000.DBD26002
CMD_WPL_MELT.SONDA1;Real;4;IEEE754;%DB2000.DBD26006
CMD_WPL_MELT.SONDA2;Real;4;IEEE754;%DB2000.DBD26010
CMD_WPL_MELT.SONDA3;Real;4;IEEE754;%DB2000.DBD26014
CMD_WPL_MELT.SONDA4;Real;4;IEEE754;%DB2000.DBD26018
CMD_CMD_MULINI.MAN_AUTO;Bool;1;Binary;%DB2000.DBX26022.0
CMD_CMD_MULINI.START_MULINO1;Bool;1;Binary;%DB2000.DBX26022.1
CMD_CMD_MULINI.START_MULINO2;Bool;1;Binary;%DB2000.DBX26022.2
CMD_CMD_MULINI.TEMPO_STOP_LINEA;Real;4;IEEE754;%DB2000.DBD26024
CMD_VISCOSIMETRO.Troughput;Real;4;IEEE754;%DB2000.DBD26028
CMD_VISCOSIMETRO.Temperature;Real;4;IEEE754;%DB2000.DBD26032
CMD_VISCOSIMETRO.Shear Rate;Real;4;IEEE754;%DB2000.DBD26036
CMD_VISCOSIMETRO.Viscosity;Real;4;IEEE754;%DB2000.DBD26040
BATCH_NomeLotto;String;100;Binary;%DB2007.DBX0.0
CMD_CALIBRATORE.CMD.SALITA;Bool;1;Binary;%DB2000.DBX2.0
BITALLARMI_ARIA.TAGLI_GL;Bool;1;Binary;%DB91.DBX70.6
BITALLARMI_ARIA.TRAINI_GL;Bool;1;Binary;%DB91.DBX70.5
BITALLARMI_ARIA.FORNO_OUT;Bool;1;Binary;%DB91.DBX70.4
BITALLARMI_ARIA.FORNO_CENT;Bool;1;Binary;%DB91.DBX70.3
BITALLARMI_ARIA.FORNO_ING;Bool;1;Binary;%DB91.DBX70.2
BITALLARMI_ARIA.TR4;Bool;1;Binary;%DB91.DBX70.1
BITALLARMI_ARIA.TR6;Bool;1;Binary;%DB91.DBX70.0
BITALLARMI_PS_EMERGENZE.LAME;Bool;1;Binary;%DB91.DBX69.4
BITALLARMI_PS_EMERGENZE.TRAINO4;Bool;1;Binary;%DB91.DBX69.3
BITALLARMI_PS_EMERGENZE.TRAINO6;Bool;1;Binary;%DB91.DBX69.2
BITALLARMI_PS_EMERGENZE.FORNO;Bool;1;Binary;%DB91.DBX69.1
BITALLARMI_PS_EMERGENZE.CASSETTA_EXTB;Bool;1;Binary;%DB91.DBX69.0
BITALLARMI_PS_EMERGENZE.CASSETTA_EXTA2;Bool;1;Binary;%DB91.DBX68.7
BITALLARMI_PS_EMERGENZE.CASSETTA_EXTA1;Bool;1;Binary;%DB91.DBX68.6
BITALLARMI_PS_EMERGENZE.PULPITO;Bool;1;Binary;%DB91.DBX68.5
BITALLARMI_PS_EMERGENZE.CAMBIA_FILTRO;Bool;1;Binary;%DB91.DBX68.4
BITALLARMI_PS_EMERGENZE.QE_TERMO;Bool;1;Binary;%DB91.DBX68.3
BITALLARMI_PS_EMERGENZE.QE_EXT;Bool;1;Binary;%DB91.DBX68.2
BITALLARMI_PS_EMERGENZE.CESOIA;Bool;1;Binary;%DB91.DBX68.1
BITALLARMI_PS_EMERGENZE.CALIBRATORE;Bool;1;Binary;%DB91.DBX68.0
BITALLARMI_NODI_PROFINET.BarraPc;Bool;1;Binary;%DB91.DBX67.4
BITALLARMI_NODI_PROFINET.AzionPompaB;Bool;1;Binary;%DB91.DBX67.3
BITALLARMI_NODI_PROFINET.AzionEstrusoreB;Bool;1;Binary;%DB91.DBX67.2
BITALLARMI_NODI_PROFINET.AzionGruppoRaffreddoSuperioreDx;Bool;1;Binary;%DB91.DBX67.1
BITALLARMI_NODI_PROFINET.AzionGruppoRaffreddoSuperioreSx;Bool;1;Binary;%DB91.DBX67.0
BITALLARMI_NODI_PROFINET.AzionGruppoRaffreddoInferioreDx;Bool;1;Binary;%DB91.DBX66.7
BITALLARMI_NODI_PROFINET.AzionGruppoRaffreddoInferioreSx;Bool;1;Binary;%DB91.DBX66.6
BITALLARMI_NODI_PROFINET.AzionNastroTrasportatore;Bool;1;Binary;%DB91.DBX66.5
BITALLARMI_NODI_PROFINET.AzionTrainoCesoiaSuperiore;Bool;1;Binary;%DB91.DBX66.4
BITALLARMI_NODI_PROFINET.AzionTrainoCesoiaInferiore;Bool;1;Binary;%DB91.DBX66.3
BITALLARMI_NODI_PROFINET.AzionTraino4Rulli;Bool;1;Binary;%DB91.DBX66.2
BITALLARMI_NODI_PROFINET.AzionTraino6Rulli;Bool;1;Binary;%DB91.DBX66.1
BITALLARMI_NODI_PROFINET.AzionPompaVuoto8;Bool;1;Binary;%DB91.DBX66.0
